0, 0.542850, 0.000000
1, 0.856320, 0.186374
2, -0.865399, -0.560556
3, -0.064867, -0.168158
4, 0.048770, -0.053597
5, 0.056858, 0.020768
6, 0.022021, 0.053100
7, -0.015976, 0.042251
8, -0.028275, 0.005498
9, -0.006687, -0.028148
10, 0.033988, -0.034517
11, 0.066383, -0.008895
12, 0.068582, 0.030595
13, 0.039747, 0.052718
14, 0.006467, 0.028774
15, 0.031150, -0.064045
16, 0.591289, -0.475577
17, -0.426521, 0.085359
18, -0.178048, -0.054532
19, -0.065748, -0.070331
20, -0.005367, -0.040286
21, 0.009710, 0.000513
22, -0.006225, 0.025937
23, -0.030386, 0.025574
24, -0.042708, 0.006233
25, -0.035577, -0.015466
26, -0.015521, -0.024730
27, 0.003451, -0.017275
28, 0.009924, -0.000326
29, 0.002050, 0.013655
30, -0.012461, 0.015718
31, -0.022499, 0.005845
32, -0.021209, -0.008033
33, -0.010066, -0.016097
34, 0.002920, -0.013346
35, 0.009148, -0.002493
36, 0.005237, 0.008507
37, -0.005125, 0.012214
38, -0.014186, 0.006661
39, -0.015648, -0.003715
40, -0.008800, -0.011510
41, 0.001367, -0.011547
42, 0.007900, -0.004232
43, 0.006709, 0.005056
44, -0.000826, 0.009903
45, -0.009098, 0.007261
46, -0.012305, -0.000659
47, -0.008396, -0.008168
48, -0.000278, -0.010138
49, 0.006404, -0.005459
50, 0.007240, 0.002390
51, 0.001998, 0.007924
52, -0.005401, 0.007476
53, -0.009733, 0.001618
54, -0.008088, -0.005409
55, -0.001762, -0.008733
56, 0.004798, -0.006203
57, 0.007149, 0.000245
58, 0.003888, 0.006069
59, -0.002500, 0.007315
60, -0.007481, 0.003301
61, -0.007641, -0.003028
62, -0.002983, -0.007244
63, 0.003184, -0.006509
64, 0.006622, -0.001468
65, 0.005095, 0.004300
66, -0.000165, 0.006827
67, -0.005401, 0.004486
68, -0.006985, -0.000963
69, -0.003897, -0.005677
70, 0.001643, -0.006424
71, 0.005791, -0.002784
